LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1766878393.372134,54480.000,6949,3,PR,1,100,115939
1766878336.349070,54520.000,6965,2,PR,1,100,115902
1766878279.326006,54560.000,6965,2,PR,1,100,115873
1766878222.302943,54600.000,6981,3,PR,1,100,115861
1766878165.279879,54640.000,6981,3,PR,1,100,115850
1766878108.256815,54680.000,6981,3,PR,1,100,115832
1766878051.233751,54720.000,6997,2,PR,1,100,115845
1766877994.210688,54760.000,6997,2,PR,1,100,115848
1766877937.187624,54800.000,7015,3,PR,1,100,115830
1766877880.164560,54840.000,7015,3,PR,1,100,115810
1766877823.141496,54880.000,7015,3,PR,1,100,115809
1766877766.118433,54920.000,7031,3,PR,1,100,115804
1766877709.095369,54960.000,7031,3,PR,1,100,115797
1766877652.072305,55000.000,7031,3,PR,1,100,115793
1766877595.049241,55040.000,7046,2,PR,1,100,115793
1766877538.026177,55080.000,7046,2,PR,1,100,115795
1766877481.003114,55120.000,7063,3,PR,1,100,115787
1766877423.980050,55160.000,7063,3,PR,1,100,115760
1766877366.956986,55200.000,7063,3,PR,1,100,115733
1766877309.933922,55240.000,7080,2,PR,1,100,115736
1766877252.910859,55280.000,7080,2,PR,1,100,115743
1766877195.887795,55320.000,7096,3,PR,1,100,115736
1766877138.864731,55360.000,7096,3,PR,1,100,115718
1766877081.841667,55400.000,7096,3,PR,1,100,115713
1766877024.818604,55440.000,7112,2,PR,1,100,115696
1766876967.795540,55480.000,7112,2,PR,1,100,115688
1766876910.772476,55520.000,7128,3,PR,1,100,115682
1766876853.749412,55560.000,7128,3,PR,1,100,115674
1766876796.726349,55600.000,7128,3,PR,1,100,115681
1766876739.703285,55640.000,7145,2,PR,1,100,115686
1766876682.680221,55680.000,7145,2,PR,1,100,115684
1766876625.657157,55720.000,7163,3,PR,1,100,115670
1766876568.634094,55760.000,7163,3,PR,1,100,115644
1766876511.611030,55800.000,7163,3,PR,1,100,115635
1766876454.587966,55840.000,7179,2,PR,1,100,115621
1766876397.564902,55880.000,7179,2,PR,1,100,115628
1766876340.541838,55920.000,7195,3,PR,1,100,115614
1766876283.518775,55960.000,7195,3,PR,1,100,115597
1766876226.495711,56000.000,7195,3,PR,1,100,115567
1766876169.472647,56040.000,7212,3,PR,1,100,115567
1766876112.449583,56080.000,7212,3,PR,1,100,115559
1766876055.426520,56120.000,7212,3,PR,1,100,115551
1766875998.403456,56160.000,7229,2,PR,1,100,115538
1766875941.380392,56200.000,7229,2,PR,1,100,115537
1766875884.357328,56240.000,7247,3,PR,1,100,115529
1766875827.334265,56280.000,7247,3,PR,1,100,115508
1766875770.311201,56320.000,7247,3,PR,1,100,115520
1766875713.288137,56360.000,7262,2,PR,1,100,115514
1766875656.265073,56400.000,7262,2,PR,1,100,115495
1766875598.766817,56440.333,7280,3,PR,1,100,115482
1766875541.268561,56480.667,7280,3,PR,1,100,115474
1766875483.770305,56521.000,7280,3,PR,1,100,115469
1766875427.460030,56560.500,7296,2,PR,1,100,115474
1766875371.149755,56600.000,7296,2,PR,1,100,115454
1766875314.126691,56640.000,7313,3,PR,1,100,115450
1766875257.103627,56680.000,7313,3,PR,1,100,115447
1766875200.080563,56720.000,7313,3,PR,1,100,115446
1766875143.057499,56760.000,7328,2,PR,1,100,115419
1766875086.034436,56800.000,7328,2,PR,1,100,115415
1766875029.011372,56840.000,7345,3,PR,1,100,115418
1766874971.988308,56880.000,7345,3,PR,1,100,115403
1766874914.965244,56920.000,7345,3,PR,1,100,115412
1766874857.942181,56960.000,7361,2,PR,1,100,115404
1766874800.919117,57000.000,7361,2,PR,1,100,115386
1766874743.896053,57040.000,7378,3,PR,1,100,115387
1766874686.872989,57080.000,7378,3,PR,1,100,115377
1766874629.849926,57120.000,7378,3,PR,1,100,115361
1766874572.826862,57160.000,7393,3,PR,1,100,115373
1766874515.803798,57200.000,7393,3,PR,1,100,115387
1766874458.780734,57240.000,7393,3,PR,1,100,115345
1766874401.757671,57280.000,7410,2,PR,1,100,115355
1766874344.734607,57320.000,7410,2,PR,1,100,115360
1766874287.711543,57360.000,7426,3,PR,1,100,115354
1766874230.688479,57400.000,7426,3,PR,1,100,115334
1766874173.665416,57440.000,7426,3,PR,1,100,115325
1766874116.642352,57480.000,7444,2,PR,1,100,115319
1766874059.619288,57520.000,7444,2,PR,1,100,115336
1766873993.329976,57566.500,7458,2,PR,1,100,115315
1766873927.040665,57613.000,7458,2,PR,1,100,115332
1766873870.017601,57653.000,7480,3,PR,1,100,115312
1766873812.994537,57693.000,7480,3,PR,1,100,115291
1766873755.971473,57733.000,7480,3,PR,1,100,115286
1766873698.948410,57773.000,7497,3,PR,1,100,115284
1766873641.925346,57813.000,7497,3,PR,1,100,115279
1766873584.902282,57853.000,7497,3,PR,1,100,115284
1766873527.879218,57893.000,7514,2,PR,1,100,115272
1766873470.856155,57933.000,7514,2,PR,1,100,115276
1766873413.833091,57973.000,7530,3,PR,1,100,115276
1766873356.810027,58013.000,7530,3,PR,1,100,115258
1766873299.786963,58053.000,7530,3,PR,1,100,115250
1766873242.763900,58093.000,7546,2,PR,1,100,115259
1766873185.740836,58133.000,7546,2,PR,1,100,115245
1766873128.717772,58173.000,7562,3,PR,1,100,115230
1766873071.694708,58213.000,7562,3,PR,1,100,115232
1766873014.671644,58253.000,7562,3,PR,1,100,115236
1766872957.648581,58293.000,7579,2,PR,1,100,115222
1766872900.625517,58333.000,7579,2,PR,1,100,115217
1766872843.602453,58373.000,7595,3,PR,1,100,115216
1766872786.579390,58413.000,7595,3,PR,1,100,115209
1766872729.556326,58453.000,7595,3,PR,1,100,115197
1766872672.533262,58493.000,7611,3,PR,1,100,115199
1766872615.510198,58533.000,7611,3,PR,1,100,115190
1766872558.487134,58573.000,7611,3,PR,1,100,115192
1766872501.464071,58613.000,7627,2,PR,1,100,115178
1766872444.441007,58653.000,7627,2,PR,1,100,115176
1766872387.417943,58693.000,7644,3,PR,1,100,115171
1766872330.394879,58733.000,7644,3,PR,1,100,115167
1766872273.371816,58773.000,7644,3,PR,1,100,115152
1766872216.348752,58813.000,7661,2,PR,1,100,115154
1766872159.325688,58853.000,7661,2,PR,1,100,115152
1766872102.302624,58893.000,7676,3,PR,1,100,115156
1766872045.279561,58933.000,7676,3,PR,1,100,115150
1766871988.256497,58973.000,7676,3,PR,1,100,115133
1766871931.233433,59013.000,7692,2,PR,1,100,115126
1766871874.210369,59053.000,7692,2,PR,1,100,115126
1766871817.187306,59093.000,7710,3,PR,1,100,115117
1766871760.164242,59133.000,7710,3,PR,1,100,115129
1766871703.141178,59173.000,7710,3,PR,1,100,115135
1766871646.118114,59213.000,7726,2,PR,1,100,115155
1766871589.095051,59253.000,7726,2,PR,1,100,115154
1766871532.071987,59293.000,7741,3,PR,1,100,115123
1766871475.048923,59333.000,7741,3,PR,1,100,114975
1766871418.025859,59373.000,7741,3,PR,1,100,114831
1766871361.002795,59413.000,7757,2,PR,1,100,114728
1766871303.979732,59453.000,7757,2,PR,1,100,114738
1766871246.956668,59493.000,7775,3,PR,1,100,114852
1766871189.933604,59533.000,7775,3,PR,1,100,114956
1766871132.910540,59573.000,7775,3,PR,1,100,115024
1766871075.887477,59613.000,7791,2,PR,1,100,115034
1766871018.864413,59653.000,7791,2,PR,1,100,115039
1766870961.841349,59693.000,7809,3,PR,1,100,115069
1766870904.818285,59733.000,7809,3,PR,1,100,115110
1766870847.795222,59773.000,7809,3,PR,1,100,115147
1766870790.772158,59813.000,7825,3,PR,1,100,115213
1766870733.749094,59853.000,7825,3,PR,1,100,115328
1766870676.726030,59893.000,7825,3,PR,1,100,115471
1766870619.702967,59933.000,7844,2,PR,1,100,115602
1766870562.679903,59973.000,7844,2,PR,1,100,115470
1766870505.656839,60013.000,7862,3,PR,1,100,115324
1766870448.633775,60053.000,7862,3,PR,1,100,115229
1766870391.610712,60093.000,7862,3,PR,1,100,115183
1766870334.587648,60133.000,7880,2,PR,1,100,115156
1766870277.564584,60173.000,7880,2,PR,1,100,115106
1766870220.541520,60213.000,7894,3,PR,1,100,115057
1766870163.518456,60253.000,7894,3,PR,1,100,115090
1766870106.495393,60293.000,7894,3,PR,1,100,115201
1766870049.472329,60333.000,7911,2,PR,1,100,115283
1766869992.449265,60373.000,7911,2,PR,1,100,115338
1766869935.426201,60413.000,7928,3,PR,1,100,115378
1766869878.403138,60453.000,7928,3,PR,1,100,115410
1766869821.380074,60493.000,7928,3,PR,1,100,115447
1766869764.357010,60533.000,7945,2,PR,1,100,115431
1766869707.333946,60573.000,7945,2,PR,1,100,115402
1766869650.310883,60613.000,7959,3,PR,1,100,115390
1766869593.287819,60653.000,7959,3,PR,1,100,115407
1766869536.264755,60693.000,7959,3,PR,1,100,115439
1766869479.241691,60733.000,7976,2,PR,1,100,115471
1766869422.218628,60773.000,7976,2,PR,1,100,115529
1766869365.195564,60813.000,7993,3,PR,1,100,115561
1766869308.172500,60853.000,7993,3,PR,1,100,115594
1766869251.149436,60893.000,7993,3,PR,1,100,115623
1766869194.126373,60933.000,8012,2,PR,1,100,115628
1766869137.103309,60973.000,8012,2,PR,1,100,115641
1766869080.080245,61013.000,8026,3,PR,1,100,115633
1766869023.057181,61053.000,8026,3,PR,1,100,115651
1766868966.034117,61093.000,8026,3,PR,1,100,115653
1766868909.011054,61133.000,8044,3,PR,1,100,115657
1766868851.987990,61173.000,8044,3,PR,1,100,115658
1766868794.964926,61213.000,8044,3,PR,1,100,115675
1766868737.941863,61253.000,8062,2,PR,1,100,115669
1766868680.918799,61293.000,8062,2,PR,1,100,115675
1766868623.895735,61333.000,8079,3,PR,1,100,115384
1766868566.872671,61373.000,8079,3,PR,1,100,115260
1766868509.849607,61413.000,8079,3,PR,1,100,115316
1766868452.826544,61453.000,8094,2,PR,1,100,115279
1766868395.803480,61493.000,8094,2,PR,1,100,115197
1766868338.780416,61533.000,8111,3,PR,1,100,115069
1766868281.757352,61573.000,8111,3,PR,1,100,114960
1766868224.734289,61613.000,8111,3,PR,1,100,114744
1766868167.711225,61653.000,8127,2,PR,1,100,114680
1766868110.688161,61693.000,8127,2,PR,1,100,114698
1766868053.665097,61733.000,8145,3,PR,1,100,114662
1766867996.642034,61773.000,8145,3,PR,1,100,114604
1766867939.618970,61813.000,8145,3,PR,1,100,114584
1766867882.595906,61853.000,8161,2,PR,1,100,114560
1766867825.572842,61893.000,8161,2,PR,1,100,114549
1766867768.549778,61933.000,8176,3,PR,1,100,114478
1766867711.526715,61973.000,8176,3,PR,1,100,114484
1766867654.503651,62013.000,8176,3,PR,1,100,114642
1766867597.480587,62053.000,8194,2,PR,1,100,114733
1766867540.457524,62093.000,8194,2,PR,1,100,114773
1766867483.434460,62133.000,8212,3,PR,1,100,114779
1766867426.411396,62173.000,8212,3,PR,1,100,114761
1766867369.388332,62213.000,8212,3,PR,1,100,114738
1766867312.365268,62253.000,8228,3,PR,1,100,114716
1766867255.342205,62293.000,8228,3,PR,1,100,114693
1766867198.319141,62333.000,8228,3,PR,1,100,114708
1766867141.296077,62373.000,8243,2,PR,1,100,114755
1766867084.273013,62413.000,8243,2,PR,1,100,114789
1766867027.249950,62453.000,8260,3,PR,1,100,114816
1766866970.226886,62493.000,8260,3,PR,1,100,114839
1766866913.203822,62533.000,8260,3,PR,1,100,114824
1766866846.914510,62579.500,8277,2,PR,1,100,114848
1766866780.625199,62626.000,8277,2,PR,1,100,114843
1766866723.602135,62666.000,8293,2,PR,1,100,114821
1766866666.579071,62706.000,8293,2,PR,1,100,114848
1766866609.556008,62746.000,8314,5,PR,1,100,114839
1766866552.532944,62786.000,8314,5,PR,1,100,114826
1766866495.509880,62826.000,8314,5,PR,1,100,114791
1766866438.486816,62866.000,8314,5,PR,1,100,114815
1766866381.463753,62906.000,8314,5,PR,1,100,114781
1766866324.440689,62946.000,8331,2,PR,1,100,114773
1766866267.417625,62986.000,8331,2,PR,1,100,114783
1766866210.394561,63026.000,8345,3,PR,1,100,114786
1766866153.371497,63066.000,8345,3,PR,1,100,114722
1766866096.348434,63106.000,8345,3,PR,1,100,114650
1766866039.325370,63146.000,8363,2,PR,1,100,114650
1766865982.302306,63186.000,8363,2,PR,1,100,114655
1766865925.279243,63226.000,8381,3,PR,1,100,114595
1766865868.256179,63266.000,8381,3,PR,1,100,114514
1766865811.233115,63306.000,8381,3,PR,1,100,114464
1766865754.210051,63346.000,8398,2,PR,1,100,114423
1766865697.186987,63386.000,8398,2,PR,1,100,114380
1766865640.163924,63426.000,8413,3,PR,1,100,114366
1766865583.140860,63466.000,8413,3,PR,1,100,114364
1766865526.117796,63506.000,8413,3,PR,1,100,114346
1766865469.094732,63546.000,8430,2,PR,1,100,114280
1766865412.071669,63586.000,8430,2,PR,1,100,114215
1766865355.048605,63626.000,8446,3,PR,1,100,114241
1766865298.025541,63666.000,8446,3,PR,1,100,114348
1766865241.002477,63706.000,8446,3,PR,1,100,114441
1766865183.979414,63746.000,8463,2,PR,1,100,114537
1766865126.956350,63786.000,8463,2,PR,1,100,114617
1766865069.933286,63826.000,8479,3,PR,1,100,114608
1766865012.910222,63866.000,8479,3,PR,1,100,114503
1766864955.887158,63906.000,8479,3,PR,1,100,114579
1766864898.864095,63946.000,8495,2,PR,1,100,114950
1766864841.841031,63986.000,8495,2,PR,1,100,115246
1766864784.817967,64026.000,8513,3,PR,1,100,115253
1766864727.794904,64066.000,8513,3,PR,1,100,115204
1766864670.771840,64106.000,8513,3,PR,1,100,115018
1766864613.748776,64146.000,8531,3,PR,1,100,115068
1766864556.725712,64186.000,8531,3,PR,1,100,115089
1766864499.702648,64226.000,8531,3,PR,1,100,115039
1766864442.679585,64266.000,8547,2,PR,1,100,115119
1766864385.656521,64306.000,8547,2,PR,1,100,115259
1766864328.633457,64346.000,8564,3,PR,1,100,115337
1766864271.610393,64386.000,8564,3,PR,1,100,115349
1766864214.587330,64426.000,8564,3,PR,1,100,115372
1766864157.564266,64466.000,8581,2,PR,1,100,115407
1766864100.541202,64506.000,8581,2,PR,1,100,115322
1766864043.518138,64546.000,8598,3,PR,1,100,115134
1766863986.495075,64586.000,8598,3,PR,1,100,114954
1766863929.472011,64626.000,8598,3,PR,1,100,114806
1766863872.448947,64666.000,8614,2,PR,1,100,114717
1766863815.425883,64706.000,8614,2,PR,1,100,114654
1766863758.402820,64746.000,8630,3,PR,1,100,114652
1766863701.379756,64786.000,8630,3,PR,1,100,114776
1766863644.356692,64826.000,8630,3,PR,1,100,114891
1766863587.333628,64866.000,8646,2,PR,1,100,114936
1766863530.310565,64906.000,8646,2,PR,1,100,114955
1766863473.287501,64946.000,8663,3,PR,1,100,114910
1766863416.264437,64986.000,8663,3,PR,1,100,114920
1766863359.241373,65026.000,8663,3,PR,1,100,114928
1766863302.218309,65066.000,8679,2,PR,1,100,114956
1766863245.195246,65106.000,8679,2,PR,1,100,114939
1766863188.172182,65146.000,8695,3,PR,1,100,114927
1766863131.149118,65186.000,8695,3,PR,1,100,114931
1766863074.126054,65226.000,8695,3,PR,1,100,114939
1766863017.102991,65266.000,8711,3,PR,1,100,114936
1766862960.079927,65306.000,8711,3,PR,1,100,114937
1766862903.056863,65346.000,8711,3,PR,1,100,114936
1766862846.033799,65386.000,8728,2,PR,1,100,114956
1766862789.010736,65426.000,8728,2,PR,1,100,114966
1766862731.987672,65466.000,8745,3,PR,1,100,114965
1766862674.964608,65506.000,8745,3,PR,1,100,114966
1766862617.941544,65546.000,8745,3,PR,1,100,114916
1766862560.918481,65586.000,8760,2,PR,1,100,114909
1766862503.895417,65626.000,8760,2,PR,1,100,114931
1766862446.872353,65666.000,8776,3,PR,1,100,114954
1766862389.849289,65706.000,8776,3,PR,1,100,114935
1766862332.826226,65746.000,8776,3,PR,1,100,114928
1766862275.803162,65786.000,8794,2,PR,1,100,115000
1766862218.780098,65826.000,8794,2,PR,1,100,115037
1766862161.757034,65866.000,8812,3,PR,1,100,115081
1766862104.733970,65906.000,8812,3,PR,1,100,115069
1766862047.710907,65946.000,8812,3,PR,1,100,115058
1766861990.687843,65986.000,8828,2,PR,1,100,115053
1766861933.664779,66026.000,8828,2,PR,1,100,115029
1766861876.641715,66066.000,8843,3,PR,1,100,115042
1766861819.618652,66106.000,8843,3,PR,1,100,115104
1766861762.595588,66146.000,8843,3,PR,1,100,115200
1766861705.572524,66186.000,8863,2,PR,1,100,115286
1766861648.549460,66226.000,8863,2,PR,1,100,115297
1766861591.526397,66266.000,8879,3,PR,1,100,115187
1766861534.503333,66306.000,8879,3,PR,1,100,115114
1766861477.480269,66346.000,8879,3,PR,1,100,115024
1766861420.457205,66386.000,8896,2,PR,1,100,114974
1766861363.434142,66426.000,8896,2,PR,1,100,114987
1766861306.411078,66466.000,8911,3,PR,1,100,114991
1766861249.388014,66506.000,8911,3,PR,1,100,115044
1766861192.364950,66546.000,8911,3,PR,1,100,115057
1766861135.341887,66586.000,8928,2,PR,1,100,115048
1766861078.318823,66626.000,8928,2,PR,1,100,115059
1766861021.295759,66666.000,8944,3,PR,1,100,115091
1766860964.272695,66706.000,8944,3,PR,1,100,115173
1766860907.249631,66746.000,8944,3,PR,1,100,115219
1766860850.226568,66786.000,8962,3,PR,1,100,115244
1766860793.203504,66826.000,8962,3,PR,1,100,115231
1766860736.180440,66866.000,8962,3,PR,1,100,115191
1766860679.157377,66906.000,8976,2,PR,1,100,115197
1766860622.134313,66946.000,8976,2,PR,1,100,115346
1766860565.111249,66986.000,8995,3,PR,1,100,115598
1766860508.088185,67026.000,8995,3,PR,1,100,115670
1766860451.065121,67066.000,8995,3,PR,1,100,115708
1766860394.042058,67106.000,9012,2,PR,1,100,115733
1766860337.018994,67146.000,9012,2,PR,1,100,115689
